Ride ID,Date & Time,City,Vehicle Type,Driver ID,Customer ID,Distance (km),Duration (min),Fare (INR),Payment Method,Ride Status,Revenue (INR),Driver Education Qualification,Customer Rating,Fare per KM (auto QC)
RX010717,27-Mar-2025 16:43,Pune,Mini,D0070,C04273,3,7,88.50,UPI,Completed,70.26,Diploma,4.0,29.50
RX010718,27-Mar-2025 17:46,Mumbai,Bike,D0058,C02330,5.2,11,51.50,Card,Completed,40.71,Diploma,3.5,9.90
RX010719,27-Mar-2025 19:14,Mumbai,Mini,D0059,C04872,7.5,17,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX010720,28-Mar-2025 08:45,Delhi,Sedan,D0118,C02891,6.7,13,205.33,Card,Completed,166.71,Graduate,4.5,30.65
RX010721,28-Mar-2025 12:29,Mumbai,Bike,D0147,C01262,4.7,8,47.50,UPI,Completed,38.04,Diploma,2.5,10.11
RX010722,28-Mar-2025 13:17,Mumbai,Bike,D0249,C04413,3.9,8,43.50,UPI,Completed,34.45,Diploma,3.0,11.15
RX010723,28-Mar-2025 16:16,Mumbai,Auto,D0194,C02725,1.3,3,43.40,UPI,Completed,34.54,Graduate,4.5,33.38
RX010724,28-Mar-2025 19:03,Bangalore,Auto,D0262,C05880,4,11,95.59,UPI,Completed,74.84,Graduate,4.0,23.90
RX010725,28-Mar-2025 19:45,Pune,Bike,D0377,C03925,6,11,63.80,UPI,Completed,51.75,Post Graduate,4.0,10.63
RX010726,29-Mar-2025 06:10,Pune,Auto,D0087,C01052,6.1,18,96.80,UPI,Completed,77.38,Graduate,3.5,15.87
RX010727,29-Mar-2025 07:51,Pune,Bike,D0104,C04297,16,36,0.00,,Cancelled by Driver,0.00,Post Graduate,,0.00
RX010728,29-Mar-2025 09:19,Mumbai,SUV Premier,D0145,C03103,2.8,6,257.05,Card,Completed,206.20,Diploma,4.5,91.80
RX010729,29-Mar-2025 14:23,Delhi,Auto,D0317,C05183,3.8,10,70.40,Cash,Completed,56.42,Diploma,3.0,18.53
RX010730,29-Mar-2025 15:22,Kolkata,Auto,D0371,C02313,3.1,12,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX010731,29-Mar-2025 16:20,Bangalore,Auto,D0021,C02688,9.3,29,133.40,Card,Completed,105.25,Graduate,5.0,14.34
RX010732,29-Mar-2025 19:29,Delhi,SUV Premier,D0018,C04975,1.9,5,164.30,UPI,Completed,132.57,High School,5.0,86.47
RX010733,29-Mar-2025 20:27,Kolkata,Auto,D0208,C00999,2.8,9,95.86,UPI,Completed,77.10,Graduate,4.5,34.24
RX010734,30-Mar-2025 11:21,Mumbai,Auto,D0266,C04598,3.8,11,71.40,UPI,Completed,57.97,High School,5.0,18.79
RX010735,30-Mar-2025 16:06,Chennai,Bike,D0289,C05541,3.2,5,38.50,Cash,Completed,30.36,Diploma,4.5,12.03
RX010736,30-Mar-2025 19:51,Hyderabad,Mini,D0282,C03324,4.9,12,142.38,UPI,Completed,112.52,High School,3.5,29.06
RX010737,30-Mar-2025 20:15,Mumbai,Mini,D0313,C04936,3.1,8,118.59,UPI,Completed,95.26,High School,4.5,38.25
RX010738,30-Mar-2025 20:25,Delhi,Sedan,D0331,C00574,5,10,232.91,UPI,Completed,187.41,Graduate,4.5,46.58
RX010739,30-Mar-2025 21:04,Delhi,Bike,D0169,C02744,4.8,10,49.00,UPI,Completed,39.99,Diploma,4.5,10.21
RX010740,30-Mar-2025 21:48,Ahmedabad,Mini,D0365,C00292,5.1,13,120.60,UPI,Completed,96.56,Graduate,5.0,23.65
RX010741,31-Mar-2025 08:13,Mumbai,Bike,D0149,C03756,17.3,29,145.00,UPI,Completed,118.18,Diploma,4.0,8.38
RX010742,31-Mar-2025 08:54,Chennai,SUV Premier,D0399,C00282,4,10,234.80,UPI,Completed,187.19,Diploma,4.5,58.70
RX010743,31-Mar-2025 09:34,Bangalore,Mini,D0016,C02055,9.5,25,295.41,UPI,Completed,230.70,High School,4.0,31.10
RX010744,31-Mar-2025 12:12,Chennai,Sedan,D0182,C02258,6.4,12,173.60,UPI,Completed,136.37,Graduate,5.0,27.13
RX010745,31-Mar-2025 17:59,Hyderabad,Bike,D0385,C00580,9.8,20,79.00,UPI,Completed,62.65,Diploma,4.0,8.06
RX010746,31-Mar-2025 19:30,Pune,Auto,D0076,C02715,7.7,20,171.45,Cash,Completed,135.19,High School,4.5,22.27
RX010747,31-Mar-2025 20:48,Hyderabad,Auto,D0376,C03331,11.2,30,207.09,Card,Completed,168.29,High School,4.0,18.49
RX010748,31-Mar-2025 21:25,Chennai,Mini,D0398,C00491,8.5,19,167.00,UPI,Completed,132.13,High School,4.5,19.65
RX010749,01-Apr-2025 09:26,Kolkata,Mini,D0233,C03589,9.4,29,0.00,,Cancelled by Driver,0.00,Post Graduate,,0.00
RX010750,01-Apr-2025 10:19,Pune,Sedan,D0168,C02247,3.1,8,119.40,Card,Completed,93.46,Graduate,4.5,38.52
RX010751,01-Apr-2025 10:57,Bangalore,Bike,D0211,C02955,5,10,50.00,UPI,Completed,40.19,Graduate,3.0,10.00
RX010752,01-Apr-2025 13:13,Hyderabad,Auto,D0170,C02144,5.1,12,82.80,UPI,Completed,65.87,Post Graduate,5.0,16.24
RX010753,01-Apr-2025 14:28,Mumbai,Mini,D0282,C02475,6,17,136.50,UPI,Completed,109.36,High School,4.0,22.75
RX010754,01-Apr-2025 17:21,Delhi,Bike,D0237,C03848,5.3,9,51.00,UPI,Completed,39.90,Diploma,3.5,9.62
RX010755,01-Apr-2025 18:31,Pune,Bike,D0290,C04354,7.1,14,71.48,UPI,Completed,57.14,High School,3.5,10.07
RX010756,01-Apr-2025 19:24,Ahmedabad,Mini,D0226,C05818,4.9,12,137.21,Cash,Completed,111.32,Graduate,5.0,28.00
RX010757,01-Apr-2025 20:16,Pune,Mini,D0289,C00080,3.7,9,0.00,Cash,No Show,0.00,Diploma,,0.00
RX010758,02-Apr-2025 08:23,Delhi,Auto,D0167,C03267,9.3,23,148.95,Card,Completed,120.78,Graduate,4.0,16.02
RX010759,02-Apr-2025 10:14,Ahmedabad,Mini,D0035,C04693,7.3,19,153.80,Card,Completed,124.80,Diploma,3.5,21.07
RX010760,02-Apr-2025 14:37,Bangalore,Sedan,D0148,C04723,12.8,32,303.20,Card,Completed,247.41,Diploma,5.0,23.69
RX010761,02-Apr-2025 16:03,Hyderabad,Auto,D0329,C01604,3.6,10,68.80,Cash,Completed,56.00,Diploma,4.0,19.11
RX010762,02-Apr-2025 18:03,Kolkata,Mini,D0143,C00804,3.9,15,0.00,,Cancelled by Customer,0.00,Post Graduate,,0.00
RX010763,02-Apr-2025 19:02,Hyderabad,Bike,D0145,C04566,2,3,38.73,Cash,Completed,31.47,Diploma,4.5,19.37
RX010764,02-Apr-2025 19:14,Chennai,Auto,D0171,C05695,9.2,28,173.35,Cash,Completed,137.34,High School,5.0,18.84
RX010765,02-Apr-2025 19:49,Ahmedabad,Sedan,D0109,C05059,5.3,12,231.51,UPI,Completed,186.21,High School,5.0,43.68
RX010766,02-Apr-2025 22:16,Mumbai,Bike,D0155,C02536,4.1,8,44.50,Card,Completed,35.98,High School,3.0,10.85
RX010767,03-Apr-2025 06:01,Delhi,Sedan,D0231,C04720,3,7,116.00,UPI,Completed,90.69,High School,5.0,38.67
RX010768,03-Apr-2025 09:19,Bangalore,Bike,D0382,C05818,8.4,17,81.65,Cash,Completed,65.68,Post Graduate,3.0,9.72
RX010769,03-Apr-2025 10:34,Delhi,Mini,D0231,C05384,4.8,13,117.30,UPI,Completed,92.87,High School,4.5,24.44
RX010770,03-Apr-2025 11:54,Ahmedabad,Auto,D0313,C02374,1.9,6,51.20,UPI,Completed,41.15,High School,4.5,26.95
RX010771,03-Apr-2025 17:40,Chennai,Bike,D0358,C04546,9.3,17,0.00,,Cancelled by Customer,0.00,Graduate,,0.00
RX010772,03-Apr-2025 17:47,Mumbai,Mini,D0140,C03803,4.4,11,109.90,Wallet,Completed,86.01,High School,3.5,24.98
RX010773,03-Apr-2025 18:34,Chennai,Bike,D0207,C02646,4.6,9,0.00,Wallet,No Show,0.00,High School,,0.00
RX010774,03-Apr-2025 19:44,Kolkata,Bike,D0278,C04851,6.6,15,71.22,UPI,Completed,56.60,Diploma,4.5,10.79
RX010775,03-Apr-2025 23:44,Hyderabad,SUV Premier,D0229,C04637,4.3,9,203.00,Cash,Completed,163.09,Diploma,4.0,47.21
RX010776,04-Apr-2025 07:18,Pune,Auto,D0017,C00966,2.7,7,58.60,UPI,Completed,45.96,Diploma,5.0,21.70
RX010777,04-Apr-2025 07:50,Delhi,Auto,D0187,C05501,3.9,9,0.00,,Cancelled by Driver,0.00,Diploma,,0.00
RX010778,04-Apr-2025 10:53,Bangalore,Bike,D0033,C03932,4.4,10,47.00,UPI,Completed,38.06,Diploma,3.0,10.68
RX010779,04-Apr-2025 13:36,Hyderabad,Sedan,D0210,C03498,4.3,11,142.20,UPI,Completed,115.67,Diploma,5.0,33.07
RX010780,04-Apr-2025 15:30,Mumbai,Auto,D0028,C00788,6.3,15,95.40,Cash,Completed,75.21,High School,4.0,15.14
RX010781,04-Apr-2025 16:50,Delhi,Auto,D0269,C03905,6.2,14,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX010782,04-Apr-2025 17:04,Bangalore,Mini,D0182,C03521,18.7,52,328.70,Wallet,Completed,262.58,Graduate,4.0,17.58
RX010783,04-Apr-2025 17:50,Chennai,Sedan,D0285,C00805,4.3,8,136.20,Card,Completed,107.02,Diploma,3.5,31.67
RX010784,04-Apr-2025 19:31,Bangalore,Auto,D0118,C04112,3.2,9,91.28,Wallet,Completed,72.15,Graduate,5.0,28.53
RX010785,04-Apr-2025 20:09,Hyderabad,Mini,D0281,C04635,1.8,5,80.76,Cash,Completed,65.64,High School,3.5,44.87
RX010786,04-Apr-2025 20:37,Ahmedabad,SUV Premier,D0138,C01648,5.7,12,276.83,UPI,Completed,226.40,Diploma,4.5,48.57
RX010787,05-Apr-2025 05:40,Chennai,Bike,D0322,C01939,4.9,10,0.00,,Cancelled by Customer,0.00,Diploma,,0.00
RX010788,05-Apr-2025 14:50,Delhi,SUV Premier,D0339,C04014,5.4,10,228.00,Card,Completed,179.27,High School,3.5,42.22
RX010789,05-Apr-2025 15:01,Mumbai,Auto,D0365,C00097,5.7,14,0.00,,Cancelled by Driver,0.00,Graduate,,0.00
RX010790,05-Apr-2025 18:28,Bangalore,Bike,D0121,C03203,9,18,112.31,UPI,Completed,88.98,Diploma,4.5,12.48
RX010791,05-Apr-2025 20:58,Pune,Auto,D0289,C05887,7.6,23,170.23,UPI,Completed,135.67,Diploma,4.5,22.40
RX010792,06-Apr-2025 11:40,Delhi,Sedan,D0045,C03723,5.9,13,168.60,UPI,Completed,135.13,Graduate,4.0,28.58
RX010793,06-Apr-2025 13:30,Delhi,SUV Premier,D0227,C03871,7.9,16,296.00,UPI,Completed,240.12,High School,4.5,37.47
RX010794,06-Apr-2025 14:10,Kolkata,SUV Premier,D0026,C02421,3.7,13,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX010795,06-Apr-2025 14:31,Bangalore,Bike,D0165,C00772,2.3,4,33.50,Cash,Completed,26.92,Diploma,4.5,14.57
RX010796,06-Apr-2025 15:24,Delhi,Bike,D0309,C02461,3,6,38.00,Card,Completed,30.08,High School,3.5,12.67
RX010797,06-Apr-2025 16:48,Bangalore,SUV Premier,D0223,C03727,13,34,452.00,Card,Completed,368.36,Graduate,3.5,34.77
RX010798,06-Apr-2025 16:52,Ahmedabad,Mini,D0086,C02899,1.9,4,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX010799,06-Apr-2025 18:37,Mumbai,Auto,D0049,C04193,6.1,16,122.58,Cash,Completed,96.53,Graduate,4.5,20.10
RX010800,06-Apr-2025 20:49,Kolkata,Auto,D0022,C03933,9.7,30,0.00,,Cancelled by Customer,0.00,Diploma,,0.00
RX010801,06-Apr-2025 21:12,Chennai,Mini,D0115,C04780,2.9,6,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX010802,07-Apr-2025 09:32,Ahmedabad,Auto,D0267,C01812,6.3,18,0.00,Card,No Show,0.00,High School,,0.00
RX010803,07-Apr-2025 13:20,Bangalore,Mini,D0162,C01460,4.2,10,106.20,Cash,Completed,86.66,Graduate,4.0,25.29
RX010804,07-Apr-2025 14:54,Ahmedabad,Bike,D0068,C02746,4.3,9,46.00,Wallet,Completed,36.58,Diploma,4.0,10.70
RX010805,07-Apr-2025 17:48,Bangalore,Sedan,D0372,C00772,3.9,8,130.60,Card,Completed,105.15,High School,4.0,33.49
RX010806,07-Apr-2025 18:06,Delhi,Mini,D0220,C05705,4.8,11,141.90,UPI,Completed,114.72,Diploma,5.0,29.56
RX010807,07-Apr-2025 19:23,Chennai,Mini,D0067,C05181,3.7,10,126.78,UPI,Completed,101.63,Diploma,5.0,34.26
RX010808,07-Apr-2025 21:13,Kolkata,SUV Premier,D0390,C05261,2.4,6,0.00,,Cancelled by Customer,0.00,Graduate,,0.00
RX010809,08-Apr-2025 08:29,Delhi,Mini,D0250,C03909,11,25,234.81,Card,Completed,186.24,Diploma,4.0,21.35
RX010810,08-Apr-2025 09:10,Ahmedabad,Bike,D0166,C02789,8.8,16,0.00,,Cancelled by Customer,0.00,Diploma,,0.00
RX010811,08-Apr-2025 09:23,Chennai,Bike,D0054,C03490,3.8,6,48.67,UPI,Completed,38.63,Graduate,3.0,12.81
RX010812,08-Apr-2025 12:34,Hyderabad,SUV Premier,D0165,C03651,7,15,275.00,Card,Completed,218.81,Diploma,4.5,39.29
RX010813,08-Apr-2025 14:01,Hyderabad,Mini,D0106,C00089,3.6,9,98.10,Wallet,Completed,79.55,Graduate,5.0,27.25
RX010814,08-Apr-2025 14:42,Kolkata,Bike,D0161,C03610,1.9,5,0.00,,Cancelled by Customer,0.00,High School,,0.00
RX010815,08-Apr-2025 15:45,Ahmedabad,Sedan,D0160,C05769,5.4,12,159.60,Cash,Completed,126.12,Graduate,4.0,29.56
RX010816,08-Apr-2025 15:46,Delhi,Sedan,D0368,C02651,4.5,10,143.00,UPI,Completed,111.55,Graduate,4.0,31.78
RX010817,08-Apr-2025 18:35,Mumbai,Auto,D0055,C02943,2.1,6,65.14,Card,Completed,53.03,Graduate,5.0,31.02
RX010818,08-Apr-2025 18:56,Kolkata,Mini,D0312,C01066,2.7,9,139.27,Cash,Completed,112.08,Diploma,4.0,51.58
RX010819,08-Apr-2025 19:23,Delhi,Mini,D0191,C00307,3,7,104.30,Card,Completed,82.84,Post Graduate,5.0,34.77
RX010820,09-Apr-2025 08:33,Hyderabad,Bike,D0162,C03449,8.4,17,102.93,Card,Completed,83.55,Graduate,5.0,12.25
RX010821,09-Apr-2025 08:41,Chennai,Mini,D0085,C02384,5.9,15,184.81,Cash,Completed,151.06,High School,4.0,31.32
RX010822,09-Apr-2025 09:41,Chennai,Auto,D0298,C05882,2,5,74.03,UPI,Completed,58.04,Graduate,5.0,37.02
RX010823,09-Apr-2025 12:52,Bangalore,SUV Premier,D0067,C03041,4.3,9,203.00,Wallet,Completed,162.27,Diploma,5.0,47.21
RX010824,09-Apr-2025 16:23,Mumbai,Bike,D0262,C02586,1.8,3,30.50,UPI,Completed,24.88,Graduate,3.5,16.94
RX010825,09-Apr-2025 19:18,Ahmedabad,Auto,D0087,C04568,7.1,20,170.54,UPI,Completed,135.68,Graduate,4.5,24.02
RX010826,09-Apr-2025 19:32,Mumbai,Mini,D0280,C03249,6.7,17,189.48,Card,Completed,149.62,Graduate,5.0,28.28
RX010827,09-Apr-2025 19:43,Ahmedabad,Sedan,D0381,C04347,1.9,4,142.87,UPI,Completed,115.63,Diploma,4.0,75.19
RX010828,09-Apr-2025 20:24,Delhi,Sedan,D0325,C01960,8.5,19,240.25,UPI,Completed,196.66,Graduate,4.0,28.26
RX010829,09-Apr-2025 21:26,Hyderabad,Bike,D0068,C02144,4,9,44.50,Card,Completed,35.33,Diploma,3.5,11.13
RX010830,10-Apr-2025 13:36,Mumbai,Auto,D0368,C01041,5.5,13,87.00,Card,Completed,68.59,Graduate,5.0,15.82
RX010831,10-Apr-2025 16:29,Hyderabad,Bike,D0214,C04139,4.2,9,45.50,UPI,Completed,35.94,Graduate,4.0,10.83
RX010832,10-Apr-2025 16:49,Delhi,SUV Premier,D0360,C00800,6.6,13,261.00,UPI,Completed,212.80,Diploma,4.5,39.55
RX010833,10-Apr-2025 17:06,Chennai,Mini,D0129,C03718,3.4,8,94.40,UPI,Completed,73.75,High School,3.0,27.76
RX010834,10-Apr-2025 17:20,Delhi,Sedan,D0180,C04817,7,18,194.00,Cash,Completed,152.85,Graduate,4.5,27.71
RX010835,10-Apr-2025 17:45,Bangalore,Mini,D0345,C04882,5.5,15,128.00,Wallet,Completed,103.30,Graduate,4.0,23.27
RX010836,10-Apr-2025 19:31,Delhi,Mini,D0137,C03847,5.9,14,185.42,Card,Completed,145.26,Post Graduate,4.5,31.43
RX010837,10-Apr-2025 19:53,Pune,Sedan,D0162,C00914,11.3,27,400.71,Wallet,Completed,326.89,Graduate,3.5,35.46
RX010838,11-Apr-2025 06:23,Bangalore,SUV Premier,D0126,C04788,7.3,17,287.00,UPI,Completed,229.41,Diploma,5.0,39.32
RX010839,11-Apr-2025 06:44,Pune,Mini,D0036,C03452,3.4,7,92.90,Cash,Completed,74.37,High School,5.0,27.32
RX010840,11-Apr-2025 08:27,Delhi,Auto,D0171,C04385,8.3,25,180.29,Card,Completed,141.12,High School,4.0,21.72
RX010841,11-Apr-2025 08:38,Pune,SUV Premier,D0216,C01385,14.9,34,748.41,Wallet,Completed,598.38,Graduate,4.0,50.23
RX010842,11-Apr-2025 08:39,Ahmedabad,SUV Premier,D0328,C04425,4,11,241.67,UPI,Completed,193.70,Diploma,4.5,60.42
RX010843,11-Apr-2025 08:42,Delhi,Auto,D0278,C04071,14.8,42,0.00,,Cancelled by Driver,0.00,Diploma,,0.00
RX010844,11-Apr-2025 11:44,Delhi,Mini,D0364,C05403,8.5,24,174.50,UPI,Completed,137.62,High School,4.5,20.53
RX010845,11-Apr-2025 12:17,Pune,Sedan,D0002,C02083,9.8,24,245.20,Card,Completed,200.35,Diploma,5.0,25.02
RX010846,11-Apr-2025 13:16,Ahmedabad,Auto,D0181,C04573,8.3,23,119.40,UPI,Completed,97.05,Graduate,4.0,14.39
RX010847,11-Apr-2025 20:41,Hyderabad,Auto,D0085,C03918,4.5,14,0.00,,Cancelled by Driver,0.00,High School,,0.00
RX010848,12-Apr-2025 04:34,Bangalore,Sedan,D0272,C05764,2.7,7,111.80,Cash,Completed,89.85,High School,3.0,41.41
RX010849,12-Apr-2025 07:43,Bangalore,Mini,D0212,C03743,6.8,15,142.30,Wallet,Completed,115.84,Diploma,5.0,20.93
RX010850,12-Apr-2025 08:26,Hyderabad,Sedan,D0372,C03855,3.2,6,135.64,UPI,Completed,107.22,High School,4.5,42.39
RX010851,12-Apr-2025 10:32,Delhi,Auto,D0342,C02705,4.7,10,77.60,UPI,Completed,62.64,Post Graduate,3.5,16.51
RX010852,12-Apr-2025 11:42,Mumbai,Auto,D0055,C04642,12.5,38,168.00,UPI,Completed,132.44,Graduate,3.5,13.44
RX010853,12-Apr-2025 17:47,Bangalore,Bike,D0222,C05293,13,27,98.50,UPI,Completed,77.36,Diploma,4.0,7.58
RX010854,13-Apr-2025 07:40,Bangalore,SUV Premier,D0364,C04664,5.6,13,241.00,UPI,Completed,190.33,High School,5.0,43.04
RX010855,13-Apr-2025 10:09,Bangalore,Mini,D0345,C03850,5.1,14,122.10,UPI,Completed,96.72,Graduate,5.0,23.94
RX010856,13-Apr-2025 10:47,Bangalore,Mini,D0077,C05105,4.1,8,102.10,UPI,Completed,81.06,High School,4.0,24.90
RX010857,13-Apr-2025 12:11,Delhi,Bike,D0215,C00944,3.6,6,41.00,UPI,Completed,32.81,Graduate,3.0,11.39
RX010858,13-Apr-2025 15:01,Kolkata,Sedan,D0342,C02703,4.5,16,155.00,UPI,Completed,123.01,Post Graduate,4.0,34.44
RX010859,13-Apr-2025 19:32,Hyderabad,Bike,D0188,C01334,8.6,19,92.17,Card,Completed,75.01,High School,4.5,10.72
RX010860,13-Apr-2025 23:22,Pune,Bike,D0325,C01113,6.8,15,61.50,Cash,Completed,50.05,Graduate,3.5,9.04
RX010861,14-Apr-2025 07:28,Bangalore,Auto,D0081,C02085,2.4,7,56.20,UPI,Completed,45.20,Graduate,4.5,23.42
RX010862,14-Apr-2025 10:03,Mumbai,Auto,D0189,C01880,4.3,10,74.40,Cash,Completed,59.59,Graduate,4.5,17.30
RX010863,14-Apr-2025 12:34,Mumbai,Bike,D0272,C03493,4.5,9,47.00,UPI,Completed,37.14,High School,4.0,10.44
RX010864,14-Apr-2025 13:09,Ahmedabad,Auto,D0151,C00167,2.1,5,51.80,Card,Completed,40.87,Graduate,4.0,24.67
RX010865,14-Apr-2025 13:48,Mumbai,Bike,D0297,C01204,2.3,4,0.00,,Cancelled by Customer,0.00,Post Graduate,,0.00
RX010866,14-Apr-2025 14:23,Chennai,SUV Premier,D0296,C04350,3.5,8,0.00,,Cancelled by Customer,0.00,Graduate,,0.00
RX010867,14-Apr-2025 14:33,Delhi,Mini,D0119,C01451,5.9,16,0.00,,Cancelled by Driver,0.00,Diploma,,0.00
RX010868,14-Apr-2025 17:53,Mumbai,SUV Premier,D0348,C00854,7.9,17,299.00,Wallet,Completed,238.82,High School,4.5,37.85
RX010869,14-Apr-2025 18:44,Chennai,Sedan,D0298,C03802,5,12,238.56,UPI,Completed,192.45,Graduate,4.0,47.71
RX010870,14-Apr-2025 19:28,Bangalore,Auto,D0262,C05929,6,14,105.59,Card,Completed,84.29,Graduate,3.5,17.60
RX010871,14-Apr-2025 21:30,Chennai,Sedan,D0057,C02207,8.9,20,0.00,Card,No Show,0.00,Diploma,,0.00
RX010872,14-Apr-2025 22:20,Ahmedabad,Mini,D0079,C01460,5.2,12,120.20,UPI,Completed,95.44,Diploma,4.5,23.12
RX010873,15-Apr-2025 09:46,Bangalore,Bike,D0254,C03347,3.6,6,57.82,Card,Completed,45.81,High School,3.5,16.06
RX010874,15-Apr-2025 12:29,Mumbai,Mini,D0204,C05569,6.9,19,149.40,UPI,Completed,118.49,High School,4.5,21.65
RX010875,15-Apr-2025 18:29,Ahmedabad,Bike,D0318,C05651,4,9,51.94,UPI,Completed,42.16,Graduate,4.0,12.99
RX010876,15-Apr-2025 23:49,Delhi,Auto,D0261,C01054,8.6,20,118.80,Card,Completed,97.39,High School,4.0,13.81
RX010877,16-Apr-2025 09:01,Delhi,Sedan,D0383,C01559,2.9,7,128.59,UPI,Completed,100.69,Graduate,4.5,44.34
RX010878,16-Apr-2025 09:40,Ahmedabad,Auto,D0116,C01021,4.3,13,118.72,UPI,Completed,95.36,Graduate,4.5,27.61
RX010879,16-Apr-2025 23:05,Mumbai,Sedan,D0218,C02174,2.4,5,103.60,UPI,Completed,81.13,High School,4.5,43.17
RX010880,17-Apr-2025 00:51,Chennai,Auto,D0062,C03111,2.1,5,51.80,Card,Completed,40.78,Diploma,5.0,24.67
RX010881,17-Apr-2025 08:04,Pune,Auto,D0332,C00054,6.5,15,109.33,Wallet,Completed,89.49,High School,4.0,16.82
RX010882,17-Apr-2025 08:48,Kolkata,Sedan,D0012,C04707,2.7,9,132.99,Card,Completed,106.93,Graduate,4.5,49.26
RX010883,17-Apr-2025 09:35,Delhi,Mini,D0209,C00084,3.5,7,137.31,Card,Completed,109.20,High School,3.5,39.23
RX010884,17-Apr-2025 11:43,Bangalore,Auto,D0006,C01096,3.9,11,136.19,UPI,Completed,111.10,Post Graduate,4.0,34.92
RX010885,17-Apr-2025 18:15,Kolkata,Mini,D0095,C02365,6.2,18,188.93,Wallet,Completed,150.19,Diploma,4.0,30.47
RX010886,17-Apr-2025 18:20,Pune,Bike,D0394,C03929,4.8,9,54.14,UPI,Completed,42.42,Graduate,4.0,11.28
RX010887,17-Apr-2025 19:17,Kolkata,Auto,D0377,C01484,6.2,21,140.70,UPI,Completed,113.71,Post Graduate,4.5,22.69
RX010888,17-Apr-2025 19:26,Hyderabad,Mini,D0127,C02064,6.5,18,172.35,Cash,Completed,134.49,Diploma,4.0,26.52
RX010889,17-Apr-2025 20:35,Delhi,Sedan,D0072,C05892,4.8,11,197.03,UPI,Completed,155.02,Diploma,3.5,41.05
RX010890,17-Apr-2025 21:53,Bangalore,Mini,D0369,C02956,12.1,33,227.60,UPI,Completed,186.60,Diploma,4.0,18.81
RX010891,18-Apr-2025 09:09,Ahmedabad,Mini,D0060,C03429,3,8,25.00,Card,No Show,25.00,High School,,8.33
RX010892,18-Apr-2025 11:14,Pune,Bike,D0074,C05000,3.8,7,42.50,UPI,Completed,33.34,High School,5.0,11.18
RX010893,18-Apr-2025 17:00,Kolkata,Sedan,D0359,C02312,4.6,14,152.40,Card,Completed,120.06,Diploma,4.5,33.13
RX010894,18-Apr-2025 19:38,Hyderabad,Sedan,D0326,C02896,6.8,18,284.00,UPI,Completed,227.52,Graduate,3.5,41.76
RX010895,18-Apr-2025 20:08,Chennai,Mini,D0375,C05810,2.1,5,102.16,UPI,Completed,83.51,High School,5.0,48.65
RX010896,19-Apr-2025 06:59,Ahmedabad,Mini,D0237,C02203,4.1,11,106.60,UPI,Completed,83.30,Diploma,4.0,26.00
RX010897,19-Apr-2025 14:54,Pune,Mini,D0181,C03687,6.9,14,141.90,Wallet,Completed,112.56,Graduate,4.5,20.57
RX010898,19-Apr-2025 15:48,Hyderabad,Mini,D0393,C05736,1.3,3,63.80,Cash,Completed,49.80,Diploma,5.0,49.08
RX010899,19-Apr-2025 16:06,Hyderabad,Auto,D0359,C05025,2.8,7,59.40,UPI,Completed,46.68,Diploma,5.0,21.21
RX010900,19-Apr-2025 17:00,Mumbai,Mini,D0068,C02755,7.2,16,148.20,UPI,Completed,118.29,Diploma,4.0,20.58
RX010901,19-Apr-2025 19:14,Chennai,Bike,D0355,C02078,5.2,9,79.50,UPI,Completed,62.89,Diploma,3.5,15.29
RX010902,19-Apr-2025 21:22,Mumbai,Sedan,D0400,C01260,4.5,12,147.00,UPI,Completed,118.46,Diploma,5.0,32.67
RX010903,20-Apr-2025 03:37,Ahmedabad,Mini,D0314,C01693,8.5,24,174.50,Card,Completed,140.49,Diploma,4.5,20.53
RX010904,20-Apr-2025 08:15,Bangalore,Mini,D0064,C05397,3.5,9,130.28,Cash,Completed,103.37,Graduate,5.0,37.22
RX010905,20-Apr-2025 08:36,Chennai,Sedan,D0307,C03155,3.9,7,178.84,Cash,Completed,144.07,Diploma,4.0,45.86
RX010906,20-Apr-2025 08:54,Hyderabad,Mini,D0331,C05263,4.7,10,170.30,Wallet,Completed,139.21,Graduate,5.0,36.23
RX010907,20-Apr-2025 12:04,Bangalore,Sedan,D0141,C02264,4.9,12,152.60,UPI,Completed,124.75,Diploma,4.5,31.14
RX010908,20-Apr-2025 18:31,Pune,Auto,D0033,C02172,9.3,21,160.04,Card,Completed,128.52,Diploma,4.0,17.21
RX010909,20-Apr-2025 20:47,Mumbai,Sedan,D0366,C01284,6.1,14,247.39,UPI,Completed,201.52,Diploma,3.5,40.56
RX010910,20-Apr-2025 21:09,Delhi,Mini,D0216,C05402,2.1,4,74.10,UPI,Completed,59.80,Graduate,4.0,35.29
RX010911,20-Apr-2025 21:30,Mumbai,Bike,D0112,C04486,4.9,11,50.00,Card,Completed,40.42,High School,4.0,10.20
RX010912,20-Apr-2025 22:21,Delhi,SUV Premier,D0363,C03914,2.3,6,154.00,Card,Completed,123.04,High School,5.0,66.96
RX010913,20-Apr-2025 23:29,Hyderabad,Sedan,D0116,C05356,7.2,18,196.80,Wallet,Completed,157.60,Graduate,4.0,27.33
